observation_date,CEU9093000001
2009-04-01,14850
2009-05-01,14939
2009-06-01,14770
2009-07-01,13582
2009-08-01,13618
2009-09-01,14304
2009-10-01,14738
2009-11-01,14847
2009-12-01,14756
2010-01-01,14478
2010-02-01,14656
2010-03-01,14728
2010-04-01,14726
2010-05-01,14812
2010-06-01,14608
2010-07-01,13391
2010-08-01,13429
2010-09-01,14085
2010-10-01,14504
2010-11-01,14597
2010-12-01,14501
2011-01-01,14240
2011-02-01,14430
2011-03-01,14495
2011-04-01,14503
2011-05-01,14536
2011-06-01,14369
2011-07-01,13131
2011-08-01,13205
2011-09-01,13898
2011-10-01,14303
2011-11-01,14385
2011-12-01,14308
2012-01-01,14056
2012-02-01,14286
2012-03-01,14334
2012-04-01,14308
2012-05-01,14393
2012-06-01,14189
2012-07-01,13049
2012-08-01,13211
2012-09-01,13875
2012-10-01,14231
2012-11-01,14329
2012-12-01,14276
2013-01-01,14018
2013-02-01,14245
2013-03-01,14287
2013-04-01,14284
2013-05-01,14387
2013-06-01,14204
2013-07-01,13040
2013-08-01,13225
2013-09-01,13899
2013-10-01,14248
2013-11-01,14340
2013-12-01,14266
2014-01-01,14005
2014-02-01,14216
2014-03-01,14298
2014-04-01,14320
2014-05-01,14416
2014-06-01,14274
2014-07-01,13146
2014-08-01,13315
2014-09-01,14000
2014-10-01,14357
2014-11-01,14456
2014-12-01,14378
2015-01-01,14122
2015-02-01,14332
2015-03-01,14394
2015-04-01,14419
2015-05-01,14520
2015-06-01,14355
2015-07-01,13262
2015-08-01,13416
2015-09-01,14090
2015-10-01,14437
2015-11-01,14529
2015-12-01,14463
2016-01-01,14226
2016-02-01,14442
2016-03-01,14538
2016-04-01,14544
2016-05-01,14642
2016-06-01,14433
2016-07-01,13401
2016-08-01,13565
2016-09-01,14241
2016-10-01,14567
2016-11-01,14669
2016-12-01,14562
2017-01-01,14312
2017-02-01,14532
2017-03-01,14582
2017-04-01,14593
2017-05-01,14676
2017-06-01,14519
2017-07-01,13413
2017-08-01,13615
2017-09-01,14306
2017-10-01,14625
2017-11-01,14722
2017-12-01,14656
2018-01-01,14385
2018-02-01,14637
2018-03-01,14682
2018-04-01,14682
2018-05-01,14786
2018-06-01,14627
2018-07-01,13517
2018-08-01,13789
2018-09-01,14416
2018-10-01,14711
2018-11-01,14800
2018-12-01,14740
2019-01-01,14507
2019-02-01,14691
2019-03-01,14758
2019-04-01,14792
2019-05-01,14867
2019-06-01,14712
2019-07-01,13613
2019-08-01,13877
2019-09-01,14531
2019-10-01,14817
2019-11-01,14901
2019-12-01,14843
2020-01-01,14630
2020-02-01,14822
2020-03-01,14865
2020-04-01,14117
2020-05-01,13725
2020-06-01,13580
2020-07-01,12703
2020-08-01,13098
2020-09-01,13682
2020-10-01,13918
2020-11-01,14017
2020-12-01,13891
2021-01-01,13718
2021-02-01,13858
2021-03-01,13950
2021-04-01,14015
2021-05-01,14112
2021-06-01,14038
2021-07-01,13197
2021-08-01,13460
2021-09-01,14046
2021-10-01,14229
2021-11-01,14296
2021-12-01,14257
2022-01-01,14077
2022-02-01,14225
2022-03-01,14286
2022-04-01,14325
2022-05-01,14407
2022-06-01,14257
2022-07-01,13396
2022-08-01,13686
2022-09-01,14254
2022-10-01,14483
2022-11-01,14607
2022-12-01,14547
2023-01-01,14399
2023-02-01,14580
2023-03-01,14628
2023-04-01,14659
2023-05-01,14761
2023-06-01,14633
2023-07-01,13692
2023-08-01,14014
2023-09-01,14597
2023-10-01,14830
2023-11-01,14933
2023-12-01,14903
2024-01-01,14723
2024-02-01,14920
2024-03-01,15011
2024-04-01,15007
2024-05-01,15120
2024-06-01,14952
2024-07-01,14018
2024-08-01,14330
2024-09-01,14874
2024-10-01,15119
2024-11-01,15229
