observation_date,CEU4200000001
1971-04-01,7549.5
1971-05-01,7608.5
1971-06-01,7668.8
1971-07-01,7625.3
1971-08-01,7637.1
1971-09-01,7704.1
1971-10-01,7748.7
1971-11-01,7882.0
1971-12-01,8230.5
1972-01-01,7793.2
1972-02-01,7738.0
1972-03-01,7793.2
1972-04-01,7915.3
1972-05-01,7974.9
1972-06-01,8049.7
1972-07-01,7990.2
1972-08-01,8011.7
1972-09-01,8070.0
1972-10-01,8154.7
1972-11-01,8332.3
1972-12-01,8664.1
1973-01-01,8157.0
1973-02-01,8081.8
1973-03-01,8136.7
1973-04-01,8254.8
1973-05-01,8334.4
1973-06-01,8402.7
1973-07-01,8334.1
1973-08-01,8337.4
1973-09-01,8414.1
1973-10-01,8485.1
1973-11-01,8648.6
1973-12-01,8903.0
1974-01-01,8361.6
1974-02-01,8246.6
1974-03-01,8283.4
1974-04-01,8422.9
1974-05-01,8514.8
1974-06-01,8572.1
1974-07-01,8548.4
1974-08-01,8535.8
1974-09-01,8622.8
1974-10-01,8671.9
1974-11-01,8750.6
1974-12-01,8935.0
1975-01-01,8411.1
1975-02-01,8298.3
1975-03-01,8328.3
1975-04-01,8414.1
1975-05-01,8523.6
1975-06-01,8614.3
1975-07-01,8601.8
1975-08-01,8638.4
1975-09-01,8698.0
1975-10-01,8729.8
1975-11-01,8851.9
1975-12-01,9136.3
1976-01-01,8701.4
1976-02-01,8633.2
1976-03-01,8684.7
1976-04-01,8863.3
1976-05-01,8952.8
1976-06-01,8988.3
1976-07-01,8973.3
1976-08-01,9007.3
1976-09-01,9081.2
1976-10-01,9082.2
1976-11-01,9205.4
1976-12-01,9466.2
1977-01-01,9030.6
1977-02-01,8918.2
1977-03-01,9026.0
1977-04-01,9186.0
1977-05-01,9299.4
1977-06-01,9381.7
1977-07-01,9366.0
1977-08-01,9408.2
1977-09-01,9499.6
1977-10-01,9529.2
1977-11-01,9706.6
1977-12-01,10004.3
1978-01-01,9545.0
1978-02-01,9425.8
1978-03-01,9521.2
1978-04-01,9696.4
1978-05-01,9826.7
1978-06-01,9921.7
1978-07-01,9919.2
1978-08-01,9949.8
1978-09-01,10018.8
1978-10-01,10048.2
1978-11-01,10225.9
1978-12-01,10490.5
1979-01-01,10023.1
1979-02-01,9897.4
1979-03-01,9975.1
1979-04-01,10103.8
1979-05-01,10170.8
1979-06-01,10200.9
1979-07-01,10126.8
1979-08-01,10149.0
1979-09-01,10218.3
1979-10-01,10259.2
1979-11-01,10428.2
1979-12-01,10663.2
1980-01-01,10162.8
1980-02-01,10046.1
1980-03-01,10089.0
1980-04-01,10150.5
1980-05-01,10214.9
1980-06-01,10245.9
1980-07-01,10199.3
1980-08-01,10247.4
1980-09-01,10290.1
1980-10-01,10273.9
1980-11-01,10410.7
1980-12-01,10655.4
1981-01-01,10169.4
1981-02-01,10065.0
1981-03-01,10106.6
1981-04-01,10272.9
1981-05-01,10377.4
1981-06-01,10445.2
1981-07-01,10421.2
1981-08-01,10461.4
1981-09-01,10480.2
1981-10-01,10433.0
1981-11-01,10504.2
1981-12-01,10696.1
1982-01-01,10192.1
1982-02-01,10080.1
1982-03-01,10117.6
1982-04-01,10255.4
1982-05-01,10383.1
1982-06-01,10459.8
1982-07-01,10440.1
1982-08-01,10466.5
1982-09-01,10469.8
1982-10-01,10417.2
1982-11-01,10507.0
1982-12-01,10729.0
1983-01-01,10284.0
1983-02-01,10157.1
1983-03-01,10234.1
1983-04-01,10395.4
1983-05-01,10532.2
1983-06-01,10664.8
1983-07-01,10707.0
1983-08-01,10760.0
1983-09-01,10836.5
1983-10-01,10839.4
1983-11-01,11001.5
1983-12-01,11262.3
1984-01-01,10826.5
1984-02-01,10735.9
1984-03-01,10813.9
1984-04-01,10986.3
1984-05-01,11120.7
1984-06-01,11269.4
1984-07-01,11294.9
1984-08-01,11341.3
1984-09-01,11391.2
